ID Cliente,Total Ventas USD,Total Cajas,Productos Diferentes,Categorías Diferentes,Activo
2744,112.995,38,20,5,0
2745,3243.495,903,76,7,1
2746,1647.99,478,61,7,1
2747,7880.955,1602,74,8,1
2748,13297.155,3269,95,8,1
2749,3211.665,913,81,7,1
2750,6759.81,1728,70,7,1
2751,5948.295,1658,86,7,1
2752,6713.505,1354,75,7,1
2753,2617.185,802,61,7,1
2754,66.465,19,15,6,0
2755,8628.96,2320,86,8,1
2756,5728.395,1470,90,8,1
2757,13594.755,3031,83,7,1
2758,2512.815,672,70,8,1
2759,5.475,2,2,2,0
2760,9057.03,2036,99,8,1
2761,4376.37,1092,61,7,1
2762,8377.455,2071,80,8,1
2763,3558.075,837,64,6,1
2764,3982.845,1094,85,7,1
2765,6378.255,1379,78,7,1
2766,20455.35,4409,103,8,1
2767,9571.515,2086,82,8,1
2768,2378.64,719,69,7,1
2769,153.795,49,26,5,0
2770,2021.01,592,61,7,1
2771,2864.88,852,71,7,1
2772,6663.63,1739,99,7,1
2773,6558.81,1639,80,7,1
2774,443.295,141,40,5,0
2775,12810.09,3000,105,8,1
2776,50146.455,9923,105,8,1
2777,5605.35,1342,80,8,1
2778,11025.6,2279,67,8,1
2779,7549.185,1984,57,7,1
2780,5305.755,1238,73,8,1
2781,4147.995,1019,83,7,1
2782,5729.085,1398,74,7,1
2783,7305.645,2005,104,7,1
2784,5849.445,1429,72,7,1
2785,6953.505,1525,82,8,1
2786,7145.7,1798,80,8,1
2787,3265.44,898,76,7,1
2788,7709.805,1876,74,8,1
2789,551.04,164,33,4,0
2790,7431.66,1854,94,8,1
2791,22759.965,4911,112,8,1
2792,3348.795,954,86,8,1
2793,2668.035,769,76,7,1
2794,18565.905,4240,86,7,1
2795,5204.085,999,63,7,1
2796,29.46,5,3,2,0
2797,1241.655,335,21,5,1
2798,1015.365,303,50,6,1
2799,5734.95,1565,80,7,1
2800,5189.985,1035,46,5,1
2801,8162.43,1917,88,8,1
2802,15903.99,3575,110,8,1
2803,1849.92,506,66,7,1
2804,21709.29,4462,84,7,1
2805,3716.565,1090,72,7,1
2806,1362.87,357,46,6,1
2807,14095.425,3415,109,8,1
2808,4435.995,1052,64,8,1
2809,24687.675,5807,119,8,1
2810,1651.215,419,51,7,0
2811,6954.855,1820,101,8,1
2812,340.56,110,36,6,0
2813,12312.45,3307,86,7,1
2814,5506.2,1555,80,7,1
2815,42.255,14,10,3,0
2816,4287.825,1083,75,7,1
2817,1337.985,311,43,7,1
2818,7665.405,1649,67,7,1
2819,8041.98,1814,86,8,1
2820,8408.97,2250,92,7,1
2821,263.82,62,29,6,0
2822,4713.3,1322,71,7,1
2823,9212.31,2317,82,7,1
2824,338.955,90,24,4,0
2825,4689.285,1339,87,7,1
2826,14278.14,3072,82,8,1
2827,9215.925,2036,77,7,1
2828,8605.08,1836,79,8,1
2829,11039.955,2612,79,8,1
2830,6038.355,1613,71,7,1
2831,8473.785,2334,89,8,1
2832,3825.54,1029,72,7,1
2833,4760.235,1180,82,7,1
2834,1098.975,288,48,6,1
2835,670.02,189,41,6,0
2836,3202.71,888,86,8,1
2837,12235.305,2384,78,7,1
2838,5319.915,1396,57,8,1
2839,5337.33,1526,79,8,1
2840,7904.115,1998,88,7,1
2841,1159.515,351,53,7,1
2842,30707.55,6598,73,7,1
2843,6012.54,1518,70,7,1
2844,76.23,12,4,3,0
2845,20868.525,4789,91,8,1
2846,21414.63,5223,121,8,1
2847,5419.86,1425,77,7,1
2848,7038.87,1801,91,8,1
2849,15266.625,3497,103,8,1
2850,168.84,48,19,6,0
2851,2153.34,562,51,7,1
2852,9122.16,2355,101,7,1
2853,1289.655,380,46,5,1
2854,9734.19,2496,72,7,1
2855,13692.96,2519,64,7,1
2856,31719.195,6255,72,7,1
2857,10941.255,2778,83,7,1
2858,64.455,19,8,4,0
2859,3110.715,912,61,7,1
2860,4912.275,1402,73,7,1
2861,50783.46,11496,131,8,1
2862,4056.96,872,66,8,1
2863,205.41,78,36,7,0
2864,6172.545,1299,75,6,1
2865,6340.0650000000005,1329,58,7,1
2866,12773.415,2923,92,7,1
2867,6797.025,1737,91,8,1
2868,12911.55,2892,83,8,1
2869,9256.32,2227,88,8,1
2870,3668.415,898,72,7,1
2871,986.22,299,44,6,1
2872,2152.47,656,78,8,1
2873,13659.15,3158,84,7,1
2874,17032.59,3556,106,8,1
2875,10892.88,2629,93,8,1
2876,4027.38,1164,74,7,1
2877,1947.84,580,77,7,1
2878,698.58,204,49,7,1
2879,2508.78,641,46,6,1
2880,5348.4,1467,77,8,1
2881,67.74,24,20,5,0
2882,3425.94,863,46,6,1
2883,5851.275000000001,1420,78,8,1
2884,10362.45,2520,95,8,1
2885,536.04,132,30,7,0
2886,2776.5,728,56,7,1
2887,952.3050000000001,264,50,7,1
2888,6693.825,1586,82,7,1
2889,6980.01,1719,92,8,1
2890,12835.725,2704,70,8,1
2891,1572.465,473,49,6,1
2892,8045.385,2275,83,7,1
2893,16178.295,3595,76,7,1
2894,7884.75,1807,71,8,1
2895,4722.795,1044,54,7,1
2896,5957.22,1386,80,8,1
2897,5383.26,1231,69,7,1
2898,3325.26,929,70,7,1
2899,14696.115,3500,87,8,1
2900,54.555,14,10,5,0
2901,482.475,119,21,4,0
2902,202.71,80,35,6,0
2903,12757.365,2716,84,8,1
2904,249.405,68,15,4,1
2905,4291.485,1093,67,7,1
2906,25285.68,5256,91,7,1
2907,4965.93,1033,59,6,1
2908,4933.29,1317,75,8,1
2909,6166.185,1619,88,7,1
2910,1044.57,344,63,7,1
2911,4285.02,1137,83,8,1
2912,6277.905,1499,66,7,1
2913,6934.11,1668,67,7,1
2914,17.595,6,3,2,0
2915,17341.755,4301,103,8,1
2916,3432.36,1017,65,7,1
2917,9424.32,2379,102,8,1
2918,1677.045,453,25,5,1
2919,7057.065,1772,69,8,1
2920,8532.84,2157,74,7,1
2921,16578.39,4091,113,8,1
2922,6205.89,1474,75,7,1
2923,5434.62,1323,88,8,1
2924,6386.085,1574,68,7,1
2925,33920.43,7174,104,8,1
2926,536.01,142,38,7,0
2927,1886.655,567,63,7,1
2928,18670.425,3954,104,7,1
2929,5549.385,1367,80,8,1
2930,2354.04,746,72,7,1
2931,2293.77,668,71,8,1
2932,515.16,153,37,7,0
2933,21396.975,4196,49,7,1
2934,5539.92,1415,63,7,1
2935,23610.165,5294,123,8,1
2936,3753.675,1162,79,7,1
2937,3308.805,957,86,7,1
2938,4074.78,1214,64,7,1
2939,2560.05,677,68,8,1
2940,9633.36,2204,62,6,1
2941,13293.51,3394,97,8,1
2942,25135.185,5379,95,7,1
2943,6802.815,1774,89,7,1
2944,12414.315,3041,78,8,1
2945,36056.955,7519,98,8,1
2946,2056.605,532,62,7,1
2947,525.12,156,42,6,1
2948,16207.185,3417,104,8,1
2949,5660.1,1643,79,7,1
2950,2166.315,528,57,6,1
2951,9512.835,2124,71,7,1
2952,11694.9,2633,69,7,1
2953,775.995,215,41,6,0
2954,4866.06,1172,71,7,1
2955,331.425,95,37,5,0
2956,6613.2,1600,83,7,1
2957,161.025,58,27,5,0
2958,3476.715,833,61,7,1
2959,14440.515,3144,81,7,1
2960,6313.035,1819,78,7,1
2961,3161.325,856,79,7,1
2962,1732.74,516,57,6,1
2963,2495.46,699,68,7,1
2964,524.955,159,39,4,0
2965,9245.895,2305,69,7,1
2966,163.59,40,16,5,0
2967,9630.525,2249,88,8,1
2968,18291.6,4322,110,8,1
2969,3786.9,906,56,6,1
2970,13919.565,3411,86,7,1
2971,4129.905,1033,78,8,1
2972,2653.74,812,68,8,1
2973,6826.065,1686,83,7,1
2974,12264.54,3053,81,8,1
2975,4610.97,1293,99,8,1
2976,4378.545,1240,76,6,1
2977,2691.48,856,71,7,1
2978,501.47999999999996,182,31,5,1
2979,16104.48,3462,79,7,1
2980,22.95,5,5,2,0
2981,132082.125,24850,82,7,1
2982,7325.76,1717,63,7,1
2983,17770.68,3997,98,8,1
2984,2283.78,693,61,7,1
2985,9383.04,2124,73,7,1
2986,5191.125,949,41,6,1
2987,4602.24,1178,82,7,1
2988,20215.44,4581,109,8,1
2989,3141.495,869,82,7,1
2990,16653.3,4086,98,8,1
2991,2321.91,710,47,6,1
2992,2203.485,567,49,6,1
2993,11151.48,2632,93,8,1
2994,6473.94,1203,60,7,1
2995,22294.215,5426,90,8,1
2996,10784.76,2307,87,7,1
2997,2989.455,666,63,7,1
2998,7061.01,1803,70,7,1
2999,4278.45,1097,79,8,1
3000,554.9399999999999,140,41,6,0
3001,109.23,40,25,5,0
3002,28953.27,5720,98,8,1
3003,3465.51,874,78,8,1
3004,539.31,144,37,6,1
3005,17524.725,3661,64,7,1
3006,2571.795,748,71,7,1
3007,11744.1,2914,82,8,1
3008,3461.85,871,60,7,1
3009,8921.235,2131,85,8,1
3010,1313.7450000000001,335,53,6,0
3011,9149.085000000001,2296,79,7,1
3012,8053.92,2013,64,6,1
3013,2014.815,562,45,8,1
3014,2806.08,877,52,7,1
3015,5916.42,1621,79,7,1
3016,15973.32,3912,82,7,1
3017,3257.31,857,70,7,1
3018,30903.465,6354,96,8,1
3019,9459.48,2269,84,8,1
3020,24620.94,5328,99,8,1
3021,372.645,98,25,6,0
3022,4300.11,1098,71,7,1
3023,5221.485,1248,78,8,1
3024,4446.45,923,54,6,1
3025,8082.525,1877,65,7,1
3026,7445.55,1933,70,7,1
3027,10063.935,2110,66,7,1
3028,520.725,148,35,7,1
3029,5829.615,1324,84,7,1
3030,5982.03,1257,67,7,1
3031,19069.065,4060,91,8,1
3032,8473.245,2285,91,8,1
3033,2338.23,564,58,7,1
3034,4592.22,1289,71,7,1
3035,13773.435,2918,92,8,1
3036,13318.35,3037,100,8,1
3037,13551.195,2781,91,7,1
3038,2818.53,691,47,5,1
3039,3367.575,921,78,7,1
3040,4537.845,1345,82,7,1
3041,45.51,14,10,4,0
3042,4402.665,1138,69,8,1
3043,3370.26,944,70,8,1
3044,4313.925,1098,66,7,1
3045,8353.95,2063,99,7,1
3046,5017.92,1255,82,7,1
3047,3904.365,932,67,7,1
3048,7200.93,1938,85,7,1
3049,9046.14,2377,87,7,1
3050,10320.33,2193,75,7,1
3051,4053.645,1087,70,7,1
3052,3680.025,1020,64,6,1
3053,6244.245,1636,80,7,1
3054,9397.08,2314,81,7,1
3055,4853.565,1264,66,7,1
3056,53.67,17,18,6,0
3057,3637.71,1025,76,7,1
3058,1163.655,268,28,7,1
3059,2054.3250000000003,527,57,6,1
3060,17281.515,3564,97,8,1
3061,12440.265,3147,101,8,1
3062,4670.265,1387,84,7,1
3063,8004.015,2088,74,8,1
3064,1277.745,386,53,7,1
3065,15432.165,3094,77,7,1
3066,19908.12,4516,97,7,1
3067,3443.385,783,55,7,1
3068,7399.11,1933,91,7,1
3069,2672.88,805,74,7,1
3070,4210.71,1128,75,7,1
3071,4113.735,1167,77,7,1
3072,19054.74,4331,79,7,1
3073,5878.695,1469,78,7,1
3074,7368.765,1710,79,8,1
3075,4899.525,1304,81,7,1
3076,2508.9,642,52,6,1
3077,5140.725,1232,77,7,1
3078,3243.195,1004,79,7,1
3079,241.75500000000002,78,31,6,0
3080,3750.585,1073,92,7,1
3081,4086.03,1139,98,7,1
3082,3143.31,907,65,7,1
3083,13788.375,3033,90,7,1
3084,2487.075,559,37,6,1
3085,85.185,28,21,4,0
3086,12030.6,2690,92,8,1
3087,4932.615,1236,84,7,1
3088,3157.455,760,61,7,0
3089,10156.23,2655,110,8,1
3090,3025.77,977,70,7,1
3091,4209.69,1045,80,8,1
3092,11144.25,2604,89,7,1
3093,16440.54,3763,97,7,1
3094,9835.56,2358,102,8,1
3095,2939.01,675,56,7,1
3096,50.73,13,6,3,0
3097,1190.685,392,57,7,1
3098,3609.78,1080,79,7,1
3099,3531.2400000000002,971,74,7,1
3100,9128.73,2115,93,8,1
3101,1580.7,419,66,7,1
3102,3513.69,889,73,7,1
3103,870.5849999999999,179,27,4,0
3104,18132.675,3947,104,7,1
3105,90.42,27,11,3,0
3106,214.995,72,27,7,0
3107,2978.16,967,73,7,1
3108,2103.975,646,73,7,1
3109,11163.12,2335,79,8,1
3110,4.905,2,1,1,0
3111,3491.46,922,69,7,1
3112,152.835,50,26,5,0
3113,2755.77,737,76,7,1
3114,16742.565,3818,103,7,1
3115,6190.35,1508,70,7,1
3116,4013.685,1238,73,7,1
3117,13300.86,3278,73,7,1
3118,1177.77,339,44,7,1
3119,376.095,95,28,6,0
3120,580.74,146,33,6,0
3121,2763.69,631,63,7,1
3122,2785.53,685,64,7,1
3123,3933.975,1108,70,7,1
3124,4416.645,1245,71,7,1
3125,9442.62,2457,86,8,1
3126,6946.155,1664,72,8,1
3127,3793.815,955,66,6,1
3128,2769.855,835,55,7,1
3129,561.075,153,31,6,0
3130,1069.26,260,39,6,1
3131,1584.8700000000001,316,39,6,1
3132,2739.945,776,62,7,1
3133,3279.615,965,70,7,1
3134,7955.085,1857,74,7,1
3135,5423.805,1351,57,5,1
3136,10208.685,2502,90,7,1
3137,5815.71,1444,83,8,1
3138,4252.92,1089,79,7,1
3139,2223.105,696,73,7,1
3140,16811.775,3967,89,7,1
3141,10858.155,2832,97,7,1
3142,16680.3,4367,102,8,1
3143,4730.235,1379,90,7,1
3144,14308.35,2904,88,8,1
3145,2901.135,735,88,7,1
3146,5062.365,1381,81,7,1
3147,3251.535,942,69,7,1
3148,5191.56,1468,78,7,1
3149,76.485,25,17,4,0
3150,9974.07,2369,71,7,1
3151,125.265,41,26,6,0
3152,3573.45,867,72,7,1
3153,3086.13,863,74,7,1
3154,914.82,265,34,4,1
3155,12817.425,3037,95,8,1
3156,15932.895,3423,116,8,1
3157,2454.1349999999998,618,65,7,1
3158,2997.06,954,85,8,1
3159,5982.915,1600,87,7,1
3160,9046.845,2275,96,8,1
3161,2434.005,772,71,7,1
3162,2103.87,601,80,8,1
3163,427.44,129,34,7,1
3164,7216.14,1715,79,7,1
3165,7835.175,1889,82,8,1
3166,138.84,49,16,5,0
3167,3649.35,1005,73,8,1
3168,1793.34,454,58,7,1
3169,1213.32,355,59,7,1
3170,2620.38,819,67,7,1
3171,8233.245,2089,84,8,1
3172,6084.33,1460,80,8,1
3173,26292.345,5512,89,7,1
3174,2781.255,735,63,6,1
3175,2914.995,823,78,7,1
3176,13104.210000000001,2736,78,8,1
3177,6009.87,1400,64,8,1
3178,7057.5,1884,76,7,1
3179,494.265,144,29,5,1
3180,22.155,11,9,3,0
3181,23397.27,4924,79,6,1
3182,13138.44,3107,104,8,1
3183,2533.995,825,70,7,1
3184,4171.365,995,59,7,1
3185,188.85,49,18,4,0
3186,2145.6,571,49,8,1
3187,6112.035,1594,85,7,1
3188,3630.675,949,79,7,1
3189,851.1,198,26,5,1
3190,1079.58,363,70,6,1
3191,2271.9900000000002,580,61,7,1
3192,18471.09,3935,87,8,1
3193,6625.26,1819,69,8,1
3194,218.52,64,25,5,0
3195,4557.6,1245,61,7,1
3196,1644.81,465,62,8,1
3197,12091.035,2900,106,7,1
3198,1739.715,542,65,8,1
3199,9132.585,1732,48,8,1
3200,581.085,203,46,7,1
3201,11198.895,2612,91,8,1
3202,1417.305,365,59,7,1
3203,5580.765,1444,75,7,1
3204,2970.84,753,71,7,1
3205,12518.805,3337,104,8,1
3206,3117.015,955,71,7,1
3207,11138.895,2845,83,7,1
3208,2988.84,771,51,8,1
3209,10274.535,2077,52,6,1
3210,4372.65,1275,85,8,1
3211,1822.995,586,72,8,1
3212,3601.485,1107,80,8,1
3213,3104.34,876,78,7,1
3214,5567.01,1590,60,7,1
3215,2923.245,726,53,7,1
3216,4596.84,1204,74,8,1
3217,2669.07,587,62,7,1
3218,3424.44,976,68,7,1
3219,6910.515,1480,77,7,1
3220,8353.8,2101,102,7,1
3221,18284.415,4125,93,8,1
3222,2163.705,647,58,7,1
3223,33917.43,7556,134,8,1
3224,28860.675,6005,123,8,1
3225,6833.325,1854,104,8,1
3226,1290.105,328,46,6,1
3227,38158.725,8558,115,7,1
3228,63.75,18,10,3,0
3229,629.505,202,53,7,1
3230,829.545,275,35,6,1
3231,1886.685,553,66,7,1
3232,4387.71,1253,70,6,1
3233,29809.545,5707,95,8,1
3234,6129.285,1469,75,7,1
3235,4861.86,1276,61,7,1
3236,5631.93,1391,62,7,1
3237,9138.15,2117,72,7,1
3238,27091.29,6134,97,7,1
3239,1489.86,428,49,7,1
3240,2094.66,583,49,7,1
3241,3297.93,1015,77,7,1
3242,17704.26,3978,113,8,1
3243,26.64,7,3,1,0
3244,4404.495,1302,79,7,1
3245,24257.46,4879,103,8,1
3246,129.18,38,19,4,0
3247,2077.8,633,68,7,1
3248,6016.83,1364,69,7,1
3249,980.985,287,47,7,1
3250,2482.68,670,57,7,1
3251,36.105000000000004,8,4,3,0
3252,15932.31,3475,74,7,1
3253,5690.52,1452,88,7,1
3254,3272.295,925,73,8,1
3255,4506.6,1483,88,7,1
3256,5621.37,1408,83,8,1
3257,493.5,161,33,6,1
3258,1510.6200000000001,443,64,6,1
3259,2564.835,793,84,7,1
3260,3701.445,922,70,7,1
3261,5.475,2,2,2,0
3262,17251.65,4099,101,7,1
3263,9488.07,2396,82,8,1
3264,6467.43,1676,85,8,1
3265,7404.345,1633,74,7,1
3266,868.875,249,44,7,1
3267,2362.095,588,66,7,1
3268,502.53000000000003,156,40,6,1
3269,1057.365,312,47,5,1
3270,8382.525,2043,89,8,1
3271,7252.785,1877,90,8,1
3272,192.21,60,27,5,0
3273,8459.955,2254,81,8,1
3274,1297.455,286,42,7,1
3275,10280.205,2363,79,8,1
3276,4091.43,1054,72,7,1
3277,6674.22,1642,78,8,1
3278,1892.595,588,77,7,1
3279,9383.025,2268,97,8,1
3280,16467.99,4190,125,8,1
3281,1224.975,314,65,6,1
3282,16797.885,3798,72,7,1
3283,5812.875,1591,86,7,1
3284,7629.66,1404,19,4,1
3285,4900.74,1079,73,7,1
3286,435.945,92,22,3,0
3287,6139.08,1740,70,7,1
3288,712.185,167,35,6,1
3289,7639.665,1809,73,7,1
3290,6793.965,1891,91,7,1
3291,1451.79,343,34,6,1
3292,4986.675,1351,83,8,1
3293,13151.205,3161,96,8,1
3294,16938.075,4040,106,8,1
3295,3273.6,764,41,6,1
3296,4256.475,1315,87,8,1
3297,4263.195,1067,75,8,1
3298,871.53,232,25,7,1
3299,384.06,116,31,7,0
3300,15.9,7,6,3,0
3301,26758.32,5957,123,8,1
3302,20917.92,4547,86,8,1
3303,134.73,39,22,4,0
3304,2492.745,693,54,7,1
3305,17.580000000000002,6,2,2,0
3306,9262.26,2528,90,8,1
3307,782.115,198,28,6,1
3308,940.41,201,40,5,0
3309,2341.8,565,57,7,1
3310,1373.76,389,48,6,1
3311,1100.43,241,31,7,1
3312,1268.07,379,64,7,1
3313,4133.28,993,76,7,1
3314,1019.4,299,58,6,1
3315,10692.210000000001,2635,86,7,1
3316,3058.77,849,74,7,1
3317,14767.17,3736,123,8,1
3318,3674.925,923,74,8,1
3319,2831.475,824,68,7,1
3320,380.37,94,28,6,0
3321,7484.865,1541,92,7,1
3322,2516.37,732,64,8,1
3323,5573.22,1346,65,7,1
3324,5327.985,1471,82,8,1
3325,3339.03,860,72,8,1
3326,1243.38,406,52,6,1
3327,3179.925,757,37,6,1
3328,16323.78,3954,105,7,1
3329,1319.415,360,46,6,1
3330,8897.52,1856,72,8,1
3331,5686.515,1382,82,8,1
3332,1357.935,355,46,7,1
3333,6501.09,1406,57,7,1
3334,38.61,7,5,3,0
3335,347.52,105,14,3,1
3336,9.78,3,3,2,0
3337,110.58,38,15,5,1
3338,51.81,17,13,5,0
3339,10100.88,2458,86,8,1
3340,4777.425,1343,82,8,1
3341,10962.06,2740,82,7,1
3342,962.865,319,61,7,1
3343,501.57,134,38,5,0
3344,11842.53,2647,80,8,1
3345,4938.69,1331,80,8,1
3346,1723.74,494,35,5,1
3347,14689.155,3727,117,8,1
3348,3103.635,951,100,8,1
3349,2935.275,807,68,7,1
3350,8708.955,1854,93,8,1
3351,5671.035,1504,88,8,1
3352,638.4,184,44,7,0
3353,10207.755,2619,91,8,1
3354,7433.235,1966,84,7,1
3355,1319.535,409,65,6,1
3356,11163.375,2272,85,8,1
3357,8587.815,2138,76,8,1
3358,3133.545,747,66,7,1
3359,8031.945,1813,69,7,1
3360,4115.655,1033,75,8,1
3361,15524.745,3273,67,8,1
3362,36393.9,7504,128,8,1
3363,1510.9950000000001,371,36,8,1
3364,9620.16,2316,68,7,1
3365,4294.11,1213,76,7,1
3366,2658.195,704,77,7,1
3367,24.36,10,8,4,0
3368,23095.125,4328,88,8,1
3369,2523.915,548,50,7,1
3370,5556.81,1482,85,7,1
3371,7599.795,1870,82,8,1
3372,10249.83,2600,89,7,1
3373,1088.85,275,58,7,1
3374,5051.235,1203,72,7,1
3375,518.745,126,33,4,0
3376,1681.7549999999999,427,56,7,1
3377,2002.2450000000001,558,69,8,1
3378,238.65,89,48,5,0
3379,7266.945,1462,41,7,1
3380,933.705,299,56,7,1
3381,1656.165,447,65,7,1
3382,5955.9,1386,73,8,1
3383,27.99,5,1,1,0
3384,4955.22,1238,70,7,1
3385,3637.665,931,70,8,1
3386,8695.44,1719,75,8,1
3387,1515.18,380,53,7,1
3388,256.215,74,24,4,0
3389,7749.735,1759,85,8,1
3390,3827.445,853,66,7,1
3391,16754.1,3398,64,8,1
3392,6496.365,1606,81,7,1
3393,8038.035,2070,70,7,1
3394,88.29,27,12,4,0
3395,197.29500000000002,54,19,4,0
3396,39966.39,7831,82,7,1
3397,14126.865,3209,93,8,1
3398,1675.26,498,64,7,1
3399,3593.04,974,66,7,1
3400,4508.61,1207,72,7,1
3401,656.265,176,44,6,1
3402,2650.77,775,81,7,1
3403,3266.28,857,66,7,1
3404,41293.08,8508,119,8,1
3405,7534.11,2012,84,8,1
3406,12181.215,3145,82,7,1
3407,35.145,10,8,3,0
3408,7367.22,1832,91,7,1
3409,11177.76,2702,86,8,1
3410,5873.37,1310,58,7,1
3411,4204.035,1076,72,7,1
3412,2143.86,594,54,7,1
3413,170.595,49,21,6,1
3414,9484.665,1927,71,7,1
3415,11647.755,2396,86,8,1
3416,12723.6,3137,100,8,1
3417,4535.925,1040,51,7,1
3418,2039.2649999999999,504,61,7,1
3419,5178.24,1300,77,8,1
3420,13723.26,2987,85,8,1
3421,4418.64,1298,87,8,1
3422,5362.725,1466,63,7,1
3423,10330.62,2205,82,8,1
3424,6726.015,1407,73,8,1
3425,2383.005,580,60,7,1
3426,2607.045,559,49,6,1
3427,2691.36,757,64,6,1
3428,2002.275,556,55,6,1
3429,7000.275,1576,72,7,1
3430,1624.59,473,67,7,1
3431,9558.87,2207,78,7,1
3432,12851.595,3212,95,7,1
3433,6981.765,1541,77,7,1
3434,5008.68,1399,85,7,1
3435,5735.88,1573,95,8,1
3436,2170.89,587,56,7,1
3437,11040.645,2944,100,7,1
3438,9672.975,2454,71,7,1
3439,12455.04,3074,86,8,1
3440,273.93,81,32,5,0
3441,17389.41,3639,78,8,1
3442,5894.175,1489,75,7,1
3443,2821.02,859,73,6,1
3444,886.3199999999999,228,44,7,1
3445,4112.25,960,52,6,1
3446,9492.285,2191,91,8,1
3447,12921.405,2681,77,8,1
3448,4205.3550000000005,891,68,7,1
3449,3373.86,1092,67,7,1
3450,5296.935,1353,70,7,1
3451,10112.4,2245,94,8,1
3452,469.065,119,38,6,1
3453,3656.52,1034,74,8,1
3454,3296.4,815,75,7,1
3455,6424.14,1268,71,7,1
3456,7644.225,1856,90,8,1
3457,6181.56,1651,92,7,1
3458,8934.87,2235,85,7,1
3459,1311.39,369,48,5,1
3460,8388.705,1995,73,7,1
3461,7587.975,1468,56,7,1
3462,5097.18,1299,76,8,1
3463,16032.165,3852,112,8,1
3464,2309.61,536,63,7,1
3465,1286.82,342,45,7,1
3466,4517.295,1280,62,7,1
3467,6428.145,1542,89,7,1
3468,6627.555,1478,80,8,1
3469,5175.405,1047,60,7,1
3470,1883.73,590,54,6,1
3471,4003.17,1196,85,7,1
3472,2603.19,751,69,8,1
3473,7044.21,1757,76,7,1
3474,603.705,190,46,7,0
3475,6482.265,1863,79,7,1
3476,5739.27,1473,72,7,1
3477,14922.885,3567,87,8,1
3478,8357.655,2056,82,8,1
3479,8037.555,1690,72,7,1
3480,763.65,257,42,4,1
3481,7274.205,1988,73,7,1
3482,2897.295,743,68,8,1
3483,124.05,35,17,3,0
3484,5290.11,1479,65,7,1
3485,2486.055,800,60,7,1
3486,9946.29,2599,95,8,1
3487,713.76,220,47,7,0
3488,2127.27,642,77,7,1
3489,1937.955,451,33,4,1
3490,4376.37,1267,69,8,1
3491,894.09,270,38,6,1
3492,2714.055,564,46,7,1
3493,14898.915,3642,104,7,1
3494,6284.475,1599,80,8,1
3495,898.185,206,17,4,1
3496,23380.785,4907,96,8,1
3497,12347.49,2589,83,7,1
3498,1265.715,354,55,7,1
3499,704.91,218,47,7,1
3500,4976.205,1372,94,7,1
3501,1293.435,407,70,8,1
3502,6320.865,1498,87,7,1
3503,7231.47,1718,49,5,1
3504,1208.265,361,45,7,1
3505,11387.985,2743,81,7,1
3506,5478.405,1129,46,7,1
3507,5300.19,1390,84,7,1
3508,3088.71,837,65,6,1
3509,5906.37,1569,69,8,1
3510,563.88,194,45,6,1
3511,12342.075,3079,91,8,1
3512,5340.27,1439,71,7,1
3513,5277.315,1156,72,7,1
3514,14011.53,2600,35,6,1
3515,4690.32,1388,85,8,1
3516,197.25,51,8,2,0
3517,19964.415,4588,119,8,1
3518,4100.565,967,51,8,1
3519,1171.275,339,64,7,1
3520,18801.24,4488,94,7,1
3521,7186.38,1548,71,7,1
3522,95.595,30,16,4,0
3523,11481.105,2755,65,8,1
3524,50720.55,10203,102,8,1
3525,5297.55,1466,77,8,1
3526,2026.635,526,44,7,1
3527,7.29,3,3,3,0
3528,284.985,68,19,5,0
3529,512.085,122,30,7,0
3530,18252.36,3704,91,7,1
3531,2201.805,604,61,8,1
3532,30427.5,6561,121,8,1
3533,3948.705,1157,82,7,1
3534,15904.41,3682,98,8,1
3535,2484.075,618,42,6,1
3536,4.275,2,2,2,0
3537,12443.625,2617,67,8,1
3538,4312.185,1150,69,7,1
3539,1892.34,518,70,7,1
3540,2859.3,850,75,7,1
3541,5576.52,1412,77,7,1
3542,98.265,31,19,5,0
3543,10257.795,2344,84,8,1
3544,3968.415,1012,53,7,1
3545,400.05,97,26,5,0
3546,10826.865,2888,95,7,1
3547,1085.715,230,20,3,0
3548,18955.275,3733,119,8,1
3549,1205.52,253,32,6,1
3550,9444.315,2300,79,7,1
3551,199.245,36,6,2,0
3552,3749.22,1051,62,6,1
3553,4092.42,873,41,7,1
3554,745.68,245,40,6,1
3555,6469.59,1719,85,7,1
3556,9970.5,2636,80,7,1
3557,7807.29,1903,74,8,1
3558,26866.245,6517,114,8,1
3559,11220.555,2184,71,8,1
3560,1019.22,298,50,7,1
3561,5132.415,1096,58,7,1
3562,3002.2200000000003,748,56,7,1
3563,21308.91,5156,114,8,1
3564,15060.48,3632,97,8,1
3565,406.83,109,29,5,0
3566,275.295,61,14,5,1
3567,998.73,245,49,7,0
3568,38387.52,8713,115,7,1
3569,9977.205,2460,96,8,1
3570,9922.56,2318,70,7,1
3571,2384.1,572,54,6,1
3572,7076.145,1860,92,8,1
3573,7143.599999999999,1528,59,7,1
3574,1912.5149999999999,580,71,7,1
3575,412.905,103,34,7,1
3576,11068.515,1992,73,8,1
3577,8711.415,2158,67,7,1
3578,7076.055,2023,108,8,1
3579,2848.695,770,63,7,1
3580,10082.79,2454,77,7,1
3581,5389.59,1254,63,7,1
3582,3050.025,906,67,7,1
3583,1846.635,614,72,7,1
3584,11876.745,2849,63,6,1
3585,793.785,223,36,6,1
