ID Cliente,Total Ventas USD,Total Cajas,Productos Diferentes,Categorías Diferentes,Meses Diferentes,Cluster
2448,349.425,116,39,5,3,0
2449,1222.935,294,29,6,3,2
2450,1314.225,339,51,7,3,2
2451,1873.4550000000002,428,66,7,3,1
2452,3118.695,652,60,7,3,1
2453,960.045,279,47,6,3,2
2454,588.12,147,41,6,2,2
2455,536.595,142,24,4,3,0
2456,991.995,229,25,6,3,2
2457,1778.58,410,55,8,3,2
2458,1175.115,290,49,7,3,2
2459,2038.56,485,57,7,3,1
2460,369.825,94,30,6,3,0
2461,1243.455,280,49,7,3,2
2462,1307.265,259,19,3,3,0
2463,1539.33,320,31,6,3,2
2464,3210.855,791,74,7,3,1
2465,999.18,275,48,7,3,2
2466,670.1850000000001,179,42,6,3,2
2467,865.08,219,38,6,3,2
2468,260.01,69,20,5,3,0
2469,1933.5,416,50,7,3,2
2470,284.355,93,38,4,3,0
2471,325.44,82,18,3,3,0
2472,2848.785,673,46,8,3,1
2473,897.735,223,38,7,3,2
2474,1093.23,287,44,6,3,2
2475,275.97,79,33,7,3,2
2476,505.77,145,34,6,3,2
2477,179.98499999999999,55,24,5,3,0
2478,1040.445,235,31,6,3,2
2479,422.04,99,26,5,3,0
2480,306.36,89,27,6,3,0
2481,449.91,148,42,7,3,2
2482,330.045,82,30,5,3,0
2483,721.59,184,29,6,3,2
2484,582.135,149,41,6,3,2
2485,789.975,233,42,6,3,2
2486,404.685,109,32,5,3,0
2487,728.76,173,32,5,3,0
2488,204.9,63,3,2,3,0
2489,1313.49,337,61,7,3,2
2490,1224.21,302,38,5,3,2
2491,591.03,137,35,6,3,2
2492,1348.23,341,42,7,3,2
2493,360.78000000000003,102,32,6,3,2
2494,837.48,228,46,5,3,2
2495,139.92,37,17,5,3,0
2496,1939.635,457,52,7,3,2
2497,592.41,141,32,5,3,0
2498,1668.87,402,45,5,3,2
2499,594.765,132,30,4,3,0
2500,1155.225,320,39,6,3,2
2501,772.605,197,49,6,3,2
2502,413.385,114,34,6,3,2
2503,743.625,196,47,7,3,2
2504,162.675,58,25,6,3,0
2505,219.375,72,29,6,3,0
2506,120.07499999999999,28,7,5,3,0
2507,393.45,109,30,4,3,0
2508,444.57,126,37,5,3,0
2509,1215.81,293,45,7,3,2
2510,311.295,94,35,5,3,0
2511,1847.145,335,25,5,3,2
2512,206.505,64,32,5,3,0
2513,768.225,233,37,6,3,2
2514,1379.58,339,45,7,3,2
2515,538.8,147,23,5,3,0
2516,685.26,166,34,5,3,0
2517,1073.325,273,49,7,3,2
2518,1100.25,217,29,5,3,0
2519,772.35,177,39,6,3,2
2520,1753.755,435,42,6,3,2
2521,493.605,139,34,5,3,0
2522,3723.9,874,57,6,3,1
2523,278.88,65,14,5,3,0
2524,477.105,107,24,3,3,0
2525,149.565,33,16,5,3,0
2526,561.21,161,34,6,3,2
2527,2086.515,501,84,8,3,1
2528,73.215,18,8,3,3,0
2529,127.89,34,18,5,3,0
2530,667.74,165,44,7,2,2
2531,329.88,86,22,5,3,0
2532,1954.98,448,59,8,3,1
2533,832.29,218,48,7,3,2
2534,298.53,64,28,4,3,0
2535,532.155,142,36,5,3,0
2536,586.92,155,33,6,3,2
2537,384.375,107,36,6,3,2
2538,995.415,207,28,6,3,2
2539,386.04,103,25,7,3,2
2540,2010.96,439,47,7,3,2
2541,1912.29,431,52,6,3,2
2542,187.215,54,11,3,3,0
2543,223.425,61,31,6,3,0
2545,894.585,214,42,6,3,2
2546,949.98,215,27,4,3,0
2547,2062.515,454,60,8,3,1
2548,260.535,85,34,5,3,0
2549,1283.55,335,30,4,3,0
2550,200.52,62,27,5,3,0
2551,499.86,118,38,7,3,2
2552,260.46,60,22,4,3,0
2553,620.31,129,32,6,2,2
2554,707.01,204,50,7,3,2
2555,689.52,172,36,5,3,0
2556,558.165,155,30,7,3,2
2557,236.64000000000001,66,32,5,3,0
2558,185.355,52,19,5,2,3
2559,528.525,140,33,6,3,2
2560,1243.98,327,51,7,3,2
2561,2461.14,463,44,8,3,1
2562,451.62,132,38,6,3,2
2563,3880.23,795,46,7,3,1
2564,670.5749999999999,147,28,5,3,0
2565,282.195,86,22,5,3,0
2566,356.37,89,25,5,3,0
2567,1110.795,293,41,6,3,2
2568,1047.345,207,20,7,3,2
2569,1539.9,375,39,6,3,2
2570,2700.72,605,58,8,3,1
2571,441.975,94,17,6,3,0
2572,253.725,66,23,5,3,0
2573,1361.565,274,34,5,3,2
2574,917.97,231,31,6,3,2
2575,984.225,235,53,7,3,2
2576,379.095,101,26,6,3,0
2577,339.345,98,26,6,3,0
2578,192.76500000000001,45,13,3,3,0
2579,1780.38,470,58,6,3,2
2580,1349.34,309,52,7,3,2
2581,314.4,83,23,4,3,0
2582,425.73,93,26,4,3,0
2583,516.435,127,39,5,3,0
2584,1841.985,424,52,7,3,2
2585,2021.79,515,60,6,3,1
2586,3148.965,629,60,7,3,1
2587,167.265,38,18,6,3,0
2588,1208.91,344,48,7,3,2
2589,467.49,142,43,6,3,2
2590,211.485,52,18,5,3,0
2591,692.355,209,47,5,3,2
2592,998.91,260,43,7,3,2
2593,390.705,117,24,5,3,0
2594,392.73,113,35,6,3,2
2595,1151.655,254,29,6,3,2
2596,303.075,75,20,5,3,0
2597,220.665,63,21,4,3,0
2598,208.74,63,20,5,3,0
2599,418.86,95,22,4,3,0
2600,591.6750000000001,173,30,5,3,0
2601,1035.345,227,42,6,3,2
2602,999.15,238,35,7,3,2
2603,415.395,121,28,5,3,0
2604,659.1,138,28,5,3,0
2605,522.435,130,40,5,3,0
2606,153.78,43,9,3,3,0
2607,1649.28,422,46,7,3,2
2608,912.6,229,37,5,3,2
2609,346.5,89,26,4,3,0
2610,38.895,15,13,4,2,3
2611,360.825,94,21,4,3,0
2612,956.91,223,37,5,3,2
2613,751.05,146,29,6,3,2
2614,2217.255,509,69,7,3,1
2615,147.54,48,22,4,3,0
2616,1102.38,279,35,6,3,2
2618,212.625,75,30,6,3,0
2619,179.14499999999998,52,22,5,3,0
2620,719.535,205,46,6,3,2
2621,485.91,138,30,6,3,2
2622,589.275,137,25,5,3,0
2623,2346.165,525,63,7,3,1
2624,226.35,73,33,7,3,2
2625,278.40000000000003,68,18,4,3,0
2626,1032.135,225,42,6,3,2
2627,366.375,108,29,5,3,0
2628,847.6650000000001,219,35,5,3,2
2629,418.29,122,39,5,3,0
2630,1173.09,262,47,5,3,2
2631,616.11,157,30,6,3,2
2632,1403.205,329,38,6,3,2
2633,704.07,206,42,4,3,0
2634,37.125,14,10,4,2,3
2635,640.245,161,49,6,3,2
2636,232.2,63,19,3,3,0
2637,402.945,119,39,6,3,2
2638,1381.38,321,40,7,3,2
2639,265.95,69,25,5,3,0
2640,865.395,215,40,7,3,2
2641,429.96000000000004,107,20,5,3,0
2642,177.45,53,22,5,2,3
2643,2726.1,578,53,7,3,1
2644,1317.84,304,46,6,3,2
2645,309.39,90,30,6,3,0
2646,525.45,133,25,5,3,0
2647,2112.27,498,56,8,3,1
2648,1656.075,327,38,7,3,2
2649,1090.695,270,40,6,3,2
2650,376.41,98,32,5,3,0
2651,1070.685,274,42,6,3,2
2652,371.73,87,25,6,2,3
2653,1246.86,269,26,6,3,2
2654,392.745,93,26,5,3,0
2655,484.155,145,33,5,3,0
2656,2350.725,550,55,6,3,1
2657,511.965,118,20,5,3,0
2658,649.065,137,29,6,3,2
2659,1099.095,220,31,6,3,2
2660,276.69,71,20,5,3,0
2661,469.95,109,22,5,3,0
2662,899.595,194,34,6,3,2
2664,1190.46,316,39,5,3,2
2665,1037.535,241,41,6,3,2
2666,353.895,99,40,6,3,2
2667,0.0,0,1,1,1,3
2668,131.265,28,9,3,3,0
2669,515.16,139,35,5,3,0
2670,391.35,113,35,6,3,2
2671,516.24,151,45,6,3,2
2672,865.815,218,47,6,3,2
2673,3297.03,642,42,5,3,1
2674,3646.83,812,64,7,3,1
2675,748.92,153,26,5,3,0
2676,377.46000000000004,104,34,4,3,0
2677,1439.16,322,48,6,3,2
2678,693.63,183,40,6,3,2
2679,1714.815,341,33,6,3,2
2680,972.39,189,29,6,3,2
2681,209.07,63,20,5,3,0
2682,1603.125,367,40,7,3,2
2683,713.265,179,44,8,3,2
2684,1743.315,414,69,6,3,1
2685,1551.8700000000001,384,52,7,3,2
2686,596.46,165,36,5,3,0
2687,1674.555,379,51,7,3,2
2688,2031.69,437,60,7,3,1
2689,1332.615,339,53,6,3,2
2690,416.19,102,18,3,3,0
2691,477.57,130,33,7,3,2
2692,680.97,148,38,6,3,2
2693,470.67,128,27,5,3,0
2694,1172.895,272,56,6,3,2
2695,123.36,22,3,1,2,3
2696,563.01,171,36,4,3,0
2697,724.77,183,38,6,3,2
2698,529.8149999999999,108,22,4,3,0
2699,821.745,206,35,5,3,2
2700,791.79,188,28,5,3,0
2701,5874.63,1161,86,7,3,1
2702,176.82,54,18,5,3,0
2703,601.71,173,36,6,3,2
2704,542.76,138,36,6,3,2
2705,710.715,160,34,6,3,2
2706,235.155,72,31,5,3,0
2707,1181.19,291,30,5,3,2
2708,4926.975,930,35,7,3,1
2709,362.325,100,17,3,3,0
2710,175.5,48,9,3,3,0
2711,1494.015,378,35,4,3,2
2712,1112.4,196,33,8,3,2
2713,584.4,137,32,7,3,2
2714,1380.24,308,46,7,3,2
2715,465.63,134,33,4,3,0
2716,1058.265,287,53,6,3,2
2717,576.0600000000001,137,36,6,3,2
2718,866.49,209,41,7,3,2
2719,848.4,227,41,6,3,2
2720,4338.36,915,49,7,3,1
2721,232.92000000000002,60,14,3,3,0
2722,1835.175,426,55,8,3,2
2723,798.4350000000001,171,21,4,3,0
2724,633.675,155,35,6,3,2
2725,1163.34,249,27,4,3,0
2726,1348.395,305,30,5,3,2
2727,1035.75,273,51,7,3,2
2728,544.44,140,29,6,3,2
2729,696.315,186,52,6,3,2
2730,395.88,119,25,4,3,0
2731,2327.97,516,67,7,3,1
2732,695.67,182,36,5,3,0
2733,1082.67,291,72,7,3,2
2734,677.49,150,19,5,3,0
2735,727.095,180,48,6,3,2
2736,753.84,178,26,5,3,0
2737,6423.045,1251,57,7,3,1
2739,657.945,169,28,5,3,0
2740,517.305,137,34,4,3,0
2741,447.345,120,26,5,3,0
2742,931.62,249,33,6,3,2
2743,396.075,112,36,5,3,0
2744,98.865,30,15,5,3,0
2745,648.765,162,35,6,3,2
2746,714.7950000000001,215,56,7,3,2
2747,560.91,110,27,5,3,0
2748,1977.165,498,63,7,3,1
2749,480.78,127,30,5,3,0
2750,977.49,232,42,6,3,2
2751,779.595,211,42,6,3,2
2752,445.92,104,28,4,3,0
2753,535.1850000000001,152,32,4,3,0
2754,66.465,19,15,6,3,0
2755,1285.725,358,57,7,3,2
2756,338.04,89,26,5,3,0
2757,1713.42,378,51,7,3,2
2758,311.04,84,22,5,3,0
2759,5.475,2,2,2,1,3
2760,896.235,210,39,6,3,2
2761,570.705,143,27,4,3,0
2762,804.645,212,46,8,3,2
2763,480.675,108,31,5,3,0
2764,524.355,131,35,6,3,2
2765,962.85,217,42,4,3,0
2766,2976.075,650,61,8,3,1
2767,1334.43,276,40,7,3,2
2768,316.83,91,34,6,3,2
2769,148.89,47,25,5,2,3
2770,349.785,100,33,5,3,0
2771,520.8149999999999,149,38,6,3,2
2772,727.53,178,30,5,3,0
2773,822.375,200,37,6,3,2
2774,178.245,57,24,4,3,0
2775,861.9,221,42,7,3,2
2776,9513.06,1802,69,7,3,1
2777,406.26,95,30,4,3,0
2778,1316.325,271,37,8,3,2
2779,839.325,215,38,7,3,2
2780,621.9300000000001,117,18,5,3,0
2781,2103.225,504,67,7,3,1
2782,836.415,206,43,7,3,2
2783,1259.28,338,63,7,3,2
2784,734.46,174,28,4,3,0
2785,849.84,193,24,4,3,0
2786,1014.375,249,31,6,3,2
2787,330.645,89,28,5,3,0
2788,934.11,211,32,6,3,2
2789,388.575,110,24,4,3,0
2790,935.955,225,53,8,3,2
2791,2498.04,550,67,7,3,1
2792,206.58,70,30,5,3,0
2793,275.31,83,29,5,3,0
2794,2250.735,512,43,7,3,1
2795,567.915,110,20,4,3,0
2797,146.715,47,15,4,3,0
2798,462.495,133,37,6,3,2
2799,1145.94,303,49,7,3,2
2800,513.645,117,17,4,3,0
2801,1425.345,335,41,7,3,2
2802,2060.985,454,55,7,3,1
2803,396.45,102,31,5,3,0
2804,2814.855,581,47,7,3,1
2805,580.5,164,35,5,3,0
2806,810.345,200,32,4,3,0
2807,1582.365,401,66,8,3,2
2808,933.255,211,34,5,3,2
2809,2619.15,611,69,7,3,1
2810,927.09,232,33,5,3,0
2811,979.785,242,48,7,3,2
2812,212.22,68,23,6,3,0
2813,1538.88,414,57,7,3,2
2814,550.725,158,35,5,3,0
2815,42.255,14,10,3,1,3
2816,569.28,130,23,5,3,0
2817,164.565,28,12,5,3,0
2818,2102.775,433,47,7,3,2
2819,1027.71,241,36,6,3,2
2820,1390.05,398,59,7,3,2
2821,263.82,62,29,6,3,0
2822,716.82,194,27,4,3,0
2823,1118.4,262,49,7,3,2
2824,338.955,90,24,4,2,3
2825,547.74,153,38,5,3,0
2826,3011.1,626,42,7,3,1
2827,1085.085,230,34,6,3,2
2828,768.0,200,38,7,3,2
2829,1702.8,398,47,8,3,2
2830,858.27,220,36,5,3,2
2831,882.66,245,45,6,3,2
2832,558.0600000000001,135,30,4,3,0
2833,403.965,116,35,5,3,0
2834,480.075,118,29,5,3,0
2835,659.01,186,33,6,3,2
2836,595.545,158,44,6,3,2
2837,1721.82,345,37,7,3,2
2838,1088.505,271,34,8,3,2
2839,460.56,133,34,5,3,0
2840,1098.99,281,43,5,3,2
2841,389.655,104,33,6,3,2
2842,4445.13,902,28,5,3,1
2843,1321.575,330,45,7,3,2
2845,2768.925,634,54,5,3,1
2846,2596.38,643,74,7,3,1
2847,669.99,152,33,5,3,0
2848,818.7,208,40,8,3,2
2849,2094.765,463,60,8,3,1
2850,159.15,46,19,6,3,0
2851,300.93,78,20,7,3,0
2852,1022.25,270,44,6,3,2
2853,187.485,57,20,4,3,0
2854,1420.425,359,41,5,3,2
2855,2080.935,390,41,5,3,2
2856,4445.13,870,32,4,3,1
2857,1496.4,378,46,6,3,2
2858,64.455,19,8,4,1,3
2859,431.385,119,36,5,3,0
2860,835.695,238,41,6,3,2
2861,5359.905,1233,87,7,3,1
2862,377.61,79,21,5,3,0
2863,109.155,38,23,7,3,0
2864,700.335,155,42,6,3,2
2865,584.31,123,22,4,3,0
2866,2067.3,453,46,7,3,2
2867,975.8100000000001,251,53,7,3,2
2868,1673.685,369,47,7,3,2
2869,1207.65,278,51,6,3,2
2870,391.905,107,33,5,3,0
2871,138.3,39,16,3,3,0
2872,285.015,72,22,5,3,0
2873,1725.075,383,40,4,3,2
2874,1785.15,372,49,8,3,2
2875,1217.415,279,50,7,3,2
2876,623.475,171,34,6,3,2
2877,134.46,46,22,6,3,0
2878,289.89,81,31,6,3,0
2879,680.1899999999999,152,24,6,3,0
2880,868.245,223,39,6,3,2
2881,67.74,24,20,5,3,0
2882,348.81,101,21,6,3,0
2883,879.0,200,29,7,3,2
2884,987.225,239,41,6,3,2
2885,510.915,123,24,7,3,2
2886,351.51,93,30,7,3,2
2887,437.67,117,37,5,3,0
2888,992.745,243,29,4,3,0
2889,795.0,205,46,6,3,2
2890,1194.27,275,38,7,3,2
2891,250.875,65,12,5,3,0
2892,1135.26,306,48,7,3,2
2893,1877.76,416,42,6,3,2
2894,873.615,201,28,7,3,2
2895,92.94,22,9,4,2,3
2896,809.805,199,39,6,3,2
2897,444.27000000000004,110,24,6,3,0
2898,1019.76,287,55,7,3,2
2899,1521.7649999999999,334,38,6,3,2
2900,54.555,14,10,5,2,3
2901,254.76,62,17,4,3,0
2902,167.97,63,25,4,3,0
2903,1664.205,365,49,6,3,2
2904,158.565,40,9,3,3,0
2905,544.485,141,40,6,3,2
2906,3264.675,670,59,7,3,1
2907,163.905,40,12,4,1,3
2908,797.4300000000001,208,47,6,3,2
2909,669.63,180,31,5,3,0
2910,164.535,53,22,6,3,0
2911,972.45,251,44,6,3,2
2912,778.845,184,36,5,3,0
2913,944.3249999999999,226,24,4,3,0
2915,1831.95,452,59,6,3,2
2916,460.185,127,23,6,3,0
2917,1004.76,262,56,8,3,2
2918,136.17,41,10,3,3,0
2919,1272.645,311,42,7,3,2
2920,1241.685,310,33,4,3,0
2921,2207.535,535,63,7,3,1
2922,604.65,142,24,4,3,0
2923,575.685,148,38,6,3,2
2924,647.865,156,27,5,3,0
2925,3407.115,752,59,7,3,1
2926,536.01,142,38,7,2,2
2927,559.68,159,45,7,3,2
2928,2043.99,437,52,7,3,2
2929,744.96,187,44,7,3,2
2930,340.875,104,36,7,3,2
2931,443.64,124,40,6,3,2
2932,6.24,2,2,2,1,3
2933,3330.93,674,33,5,3,1
2934,712.485,178,30,5,3,0
2935,2471.235,563,69,6,3,1
2936,348.225,117,44,7,3,2
2937,454.755,122,31,6,3,2
2938,388.8,123,25,6,3,0
2939,167.98499999999999,46,19,4,3,0
2940,1341.8700000000001,312,29,4,3,0
2941,1803.66,457,60,8,3,1
2942,3153.54,646,46,6,3,1
2943,1187.58,311,60,6,3,2
2944,1173.195,278,41,7,3,2
2945,5136.3,1028,61,7,3,1
2946,354.705,97,33,6,3,2
2947,210.465,62,24,6,3,0
2948,1892.205,414,60,8,3,1
2949,600.585,170,42,6,3,2
2950,599.49,131,25,5,3,0
2951,1329.99,284,30,4,3,0
2952,1280.955,290,34,7,3,2
2953,534.12,143,30,6,3,2
2954,701.835,169,39,5,3,2
2955,221.04,59,29,5,3,0
2956,965.04,233,44,7,3,2
2957,161.025,58,27,5,2,3
2958,579.555,144,39,6,3,2
2959,4705.349999999999,947,41,7,3,1
2960,752.0550000000001,214,33,5,3,0
2961,649.125,169,39,7,3,2
2962,189.42000000000002,57,17,5,3,0
2963,560.205,149,37,6,3,2
2964,374.205,115,33,4,3,0
2965,1199.685,302,47,7,3,2
2966,163.59,40,16,5,1,3
2967,948.855,234,36,7,3,2
2968,1913.55,435,65,7,3,1
2969,540.705,120,20,3,3,0
2970,1830.69,448,51,7,3,2
2971,467.175,121,20,4,3,0
2972,479.55,142,36,6,3,2
2973,949.785,226,41,5,3,2
2974,1594.08,379,49,5,3,2
2975,725.385,201,46,6,3,2
2976,428.835,125,37,4,3,0
2977,577.35,176,40,6,3,2
2978,97.59,31,16,5,3,0
2979,1768.98,369,42,6,3,2
2980,22.95,5,5,2,1,3
2981,12121.785,2274,33,6,3,1
2982,815.835,191,31,5,3,0
2983,2434.83,542,59,7,3,1
2984,324.33,96,30,6,3,0
2985,1102.56,249,32,7,3,2
2986,454.23,87,14,4,3,0
2987,657.165,150,35,6,3,2
2988,2685.645,588,59,7,3,1
2989,340.98,94,39,5,3,0
2990,1499.475,372,45,6,3,2
2991,343.90500000000003,105,23,5,3,0
2992,886.68,231,37,6,3,2
2993,1034.01,258,33,6,3,2
2994,638.295,117,16,3,3,0
2995,2876.28,676,47,8,3,1
2996,2629.32,552,63,7,3,1
2997,601.845,136,32,6,3,2
2998,1015.02,261,37,7,3,2
2999,521.67,137,33,4,3,0
3000,487.41,119,36,6,3,2
3001,6.045,4,4,2,1,3
3002,3435.705,683,70,8,3,1
3003,726.915,186,36,6,3,2
3004,363.33,97,26,5,3,0
3005,1974.075,389,30,6,3,2
3006,479.64,142,44,7,3,2
3007,2625.345,628,50,6,3,1
3008,460.08,99,20,4,3,0
3009,1260.48,301,47,8,3,2
3010,799.98,197,36,6,3,2
3011,1070.1,273,42,7,3,2
3012,1207.71,300,33,5,3,2
3013,226.935,63,15,4,3,0
3014,408.045,124,26,5,3,0
3015,764.55,204,33,5,3,0
3016,2002.47,519,50,7,3,1
3017,330.375,84,26,6,3,0
3018,3791.2799999999997,786,52,6,3,1
3019,718.065,179,38,6,3,2
3020,3419.97,755,59,7,3,1
3021,262.695,67,24,6,3,0
3022,739.05,186,45,5,3,2
3023,526.155,140,36,6,3,2
3024,532.83,111,21,4,3,0
3025,855.135,202,32,7,3,2
3026,912.045,242,44,6,3,2
3027,1330.575,305,32,5,3,2
3028,296.865,78,26,7,3,2
3029,674.37,148,40,7,3,2
3030,1785.81,364,46,7,3,2
3031,2143.875,451,47,7,3,1
3032,1140.405,326,52,6,3,2
3033,324.72,80,24,3,3,0
3034,1025.235,280,44,7,3,2
3035,1737.63,381,53,7,3,2
3036,1042.74,270,51,7,3,2
3037,1329.54,291,56,7,3,2
3038,326.295,82,19,4,3,0
3039,450.33,129,39,7,3,2
3040,678.195,203,39,5,3,2
3041,45.51,14,10,4,1,3
3042,394.2,118,35,7,3,2
3043,537.1800000000001,153,40,5,3,2
3044,453.99,121,27,6,3,0
3045,953.415,251,52,5,3,2
3046,794.9399999999999,206,52,6,3,2
3047,422.985,107,33,6,3,2
3048,998.055,253,44,6,3,2
3049,1346.655,335,54,6,3,2
3050,1127.115,241,37,5,3,2
3051,608.865,170,34,6,3,2
3052,395.52,101,25,5,3,0
3053,705.54,169,31,4,3,0
3054,1560.645,370,46,7,3,2
3055,594.495,148,28,5,3,0
3056,53.67,17,18,6,3,0
3057,516.57,142,33,6,3,2
3058,255.54,61,22,7,3,0
3059,175.335,47,25,4,3,0
3060,1387.77,311,49,7,3,2
3061,1029.795,272,51,6,3,2
3062,537.345,153,41,6,3,2
3063,981.525,265,46,6,3,2
3064,222.495,67,24,5,3,0
3065,1234.065,247,38,6,3,2
3066,2329.275,507,48,7,3,1
3067,788.43,180,33,6,3,2
3068,604.74,154,47,7,3,2
3069,336.45,103,29,6,3,0
3070,368.475,100,35,6,3,2
3071,761.22,205,40,7,3,2
3072,1707.63,402,43,7,3,2
3073,678.555,168,41,6,3,2
3074,1183.08,262,40,7,3,2
3075,590.76,159,39,6,3,2
3076,492.975,121,28,5,3,0
3077,433.89,104,29,3,3,0
3078,642.645,200,52,7,3,2
3079,121.635,39,21,5,3,0
3080,851.565,240,49,5,3,2
3081,570.63,154,34,5,3,0
3082,533.175,131,24,4,3,0
3083,1323.3,294,46,6,3,2
3084,1108.605,237,31,4,3,0
3085,85.185,28,21,4,2,3
3086,1253.595,290,49,6,3,2
3087,617.58,156,32,6,3,2
3088,1636.26,402,57,7,3,2
3089,1147.74,305,59,7,3,2
3090,406.305,129,29,5,3,0
3091,425.4,94,33,6,3,2
3092,2680.725,602,64,7,3,1
3093,1941.195,464,52,7,3,1
3094,1007.37,238,48,7,3,2
3095,371.145,85,22,5,3,0
3096,50.73,13,6,3,1,3
3097,284.65500000000003,98,39,6,3,2
3098,283.08,82,20,4,3,0
3099,392.37,102,29,5,3,0
3100,893.355,233,47,5,3,2
3101,624.285,161,50,7,3,2
3102,384.99,97,27,4,3,0
3103,454.605,88,16,3,2,3
3104,1950.93,416,56,6,3,2
3105,90.42,27,11,3,3,0
3106,117.645,39,24,7,3,0
3107,302.445,106,37,4,3,0
3108,444.21,135,41,5,3,2
3109,1840.56,388,35,6,3,2
3110,4.905,2,1,1,1,3
3111,445.455,129,35,7,3,2
3112,152.835,50,26,5,2,3
3113,288.0,84,26,6,3,0
3114,2080.005,476,64,7,3,1
3115,1060.305,255,35,5,3,2
3116,567.48,174,38,6,3,2
3117,1715.52,413,46,6,3,2
3118,254.46,76,20,5,3,0
3119,372.51,94,26,6,3,0
3120,580.74,146,33,6,3,2
3121,277.53,68,19,5,3,0
3122,399.93,92,23,5,3,0
3123,746.745,209,46,6,3,2
3124,744.045,207,42,6,3,2
3125,1502.265,356,46,7,3,2
3126,1706.55,423,57,8,3,2
3127,629.91,142,24,5,3,0
3128,400.95,116,32,5,3,0
3129,561.075,153,31,6,3,2
3130,466.97999999999996,111,30,5,3,0
3131,505.44,100,21,6,3,0
3132,355.39500000000004,93,17,4,3,0
3133,470.985,133,38,6,3,2
3134,1150.485,269,41,6,3,2
3135,1179.945,269,26,3,3,0
3136,1222.725,303,56,6,3,2
3137,689.025,177,32,8,3,2
3138,601.545,154,33,5,3,0
3139,369.46500000000003,103,35,5,3,0
3140,2047.125,473,45,7,3,2
3141,1401.675,355,46,7,3,2
3142,1740.6299999999999,467,62,7,3,1
3143,446.445,127,35,6,3,2
3144,2348.0699999999997,486,59,7,3,1
3145,290.805,74,28,4,3,0
3146,587.1,157,37,6,3,2
3147,450.09000000000003,131,37,5,3,0
3148,594.855,158,32,6,3,2
3149,76.485,25,17,4,1,3
3150,1463.925,325,35,5,3,2
3151,125.265,41,26,6,3,0
3152,530.22,140,34,5,3,0
3153,400.47,115,25,5,3,0
3154,211.23,61,19,4,3,0
3155,1538.865,377,47,7,3,2
3156,1952.79,458,63,7,3,1
3157,285.84,76,29,5,3,0
3158,462.105,140,36,5,3,0
3159,959.52,242,40,6,3,2
3160,1167.525,306,50,8,3,2
3161,279.645,93,32,5,3,0
3162,117.78,37,20,5,3,0
3163,227.115,70,20,5,3,0
3164,459.0,112,28,6,3,0
3165,727.725,178,39,8,2,2
3166,138.84,49,16,5,3,0
3167,600.99,152,24,5,3,0
3168,679.1850000000001,171,40,6,3,2
3169,248.55,73,24,6,3,0
3170,370.96500000000003,106,29,6,3,0
3171,877.695,228,39,6,3,2
3172,826.335,211,37,6,3,2
3173,2931.81,608,40,2,3,1
3174,663.12,169,37,5,3,0
3175,238.35,73,29,5,3,0
3176,2797.17,571,58,7,3,1
3177,980.385,221,38,7,3,2
3178,1082.55,293,39,5,3,2
3179,211.2,61,21,3,3,0
3180,22.155,11,9,3,2,3
3181,2697.645,557,33,6,3,1
3182,1606.695,372,60,7,3,2
3183,428.97,129,26,5,3,0
3184,1547.61,366,45,6,3,2
3185,188.85,49,18,4,2,3
3186,463.035,126,29,6,3,0
3187,1288.35,331,51,7,3,2
3188,424.035,118,39,6,3,2
3189,124.185,29,12,3,3,0
3190,135.255,44,22,5,3,0
3191,498.765,129,31,4,3,0
3192,1754.25,397,54,7,3,2
3193,913.395,236,32,6,3,2
3194,85.67999999999999,21,10,3,2,3
3195,575.565,167,31,5,3,0
3196,94.485,24,5,1,3,0
3197,1703.3700000000001,394,58,7,3,2
3198,160.065,49,21,5,3,0
3199,1112.13,205,21,6,3,0
3200,162.825,56,29,6,3,0
3201,1538.115,367,47,7,3,2
3202,241.155,61,21,7,3,0
3203,600.27,163,35,5,3,0
3204,1336.11,341,63,7,3,2
3205,1437.06,393,59,7,3,2
3206,420.825,122,40,6,3,2
3207,1252.41,309,40,5,3,2
3208,290.91,86,21,6,3,0
3209,2664.495,525,40,6,3,1
3210,626.73,179,34,6,3,2
3211,269.79,85,20,3,3,0
3212,501.84000000000003,148,39,7,3,2
3213,429.96,114,40,6,3,2
3214,715.62,191,18,4,3,0
3215,522.51,129,30,6,3,2
3216,625.875,158,31,5,3,0
3217,653.385,141,41,7,3,2
3218,481.65,147,34,6,3,2
3219,816.48,179,36,6,3,2
3220,1342.4850000000001,332,51,7,3,2
3221,3098.37,660,49,7,3,1
3222,275.685,77,30,5,3,0
3223,4199.1,907,87,7,3,1
3224,3593.295,744,81,8,3,1
3225,936.27,248,55,7,3,2
3226,226.395,54,17,4,3,0
3227,3664.53,841,76,7,3,1
3228,63.75,18,10,3,1,3
3229,229.425,66,31,5,3,0
3230,132.945,41,16,4,3,0
3231,52.11,17,9,4,1,3
3232,422.13,120,35,4,3,0
3233,1540.8,340,40,7,3,2
3234,1339.68,330,50,6,3,2
3235,688.89,175,27,5,3,0
3236,832.65,185,24,3,3,0
3237,1170.9,274,39,5,3,2
3238,3775.365,867,57,7,3,1
3239,153.51,49,19,5,3,0
3240,260.16,66,16,3,3,0
3241,496.11,135,30,5,3,0
3242,2011.575,458,73,7,3,1
3243,26.64,7,3,1,1,3
3244,501.075,138,33,5,3,0
3245,1428.075,313,40,6,3,2
3246,106.59,33,18,4,2,3
